timestamp,pm2_5,pm10,us_aqi,hour,day,month,day_of_week
2025-11-07 11:00:00,41.1,65.2,132,11,7,11,4
2025-11-07 12:00:00,31.2,46.1,132,12,7,11,4
2025-11-07 13:00:00,31.2,45.3,131,13,7,11,4
2025-11-07 14:00:00,32.7,46.9,130,14,7,11,4
2025-11-07 15:00:00,34.0,48.1,130,15,7,11,4
2025-11-07 16:00:00,34.8,48.7,130,16,7,11,4
2025-11-07 17:00:00,34.2,45.1,130,17,7,11,4
2025-11-07 18:00:00,40.5,51.5,129,18,7,11,4
2025-11-07 19:00:00,41.9,53.8,127,19,7,11,4
2025-11-07 20:00:00,42.3,54.1,126,20,7,11,4
2025-11-07 21:00:00,42.5,54.1,125,21,7,11,4
2025-11-07 22:00:00,42.8,54.4,124,22,7,11,4
2025-11-07 23:00:00,43.5,55.1,122,23,7,11,4
2025-11-08 00:00:00,43.5,55.1,120,0,8,11,5
2025-11-08 01:00:00,42.4,54.1,118,1,8,11,5
2025-11-08 02:00:00,41.0,52.6,116,2,8,11,5
2025-11-08 03:00:00,39.2,49.8,115,3,8,11,5
2025-11-08 04:00:00,37.7,47.7,114,4,8,11,5
2025-11-08 05:00:00,39.0,49.8,113,5,8,11,5
2025-11-08 06:00:00,41.0,52.5,113,6,8,11,5
2025-11-08 07:00:00,50.4,63.1,113,7,8,11,5
2025-11-08 08:00:00,56.3,67.3,113,8,8,11,5
2025-11-08 09:00:00,51.9,62.9,114,9,8,11,5
2025-11-08 10:00:00,44.8,58.6,114,10,8,11,5
2025-11-08 11:00:00,39.2,51.7,113,11,8,11,5
2025-11-08 12:00:00,35.0,46.4,113,12,8,11,5
2025-11-08 13:00:00,34.1,45.4,114,13,8,11,5
2025-11-08 14:00:00,33.6,45.3,114,14,8,11,5
2025-11-08 15:00:00,32.7,45.5,114,15,8,11,5
2025-11-08 16:00:00,31.9,46.7,114,16,8,11,5
2025-11-08 17:00:00,36.6,52.3,113,17,8,11,5
2025-11-08 18:00:00,41.6,54.7,114,18,8,11,5
2025-11-08 19:00:00,45.5,59.5,114,19,8,11,5
2025-11-08 20:00:00,47.5,63.1,114,20,8,11,5
2025-11-08 21:00:00,48.4,65.4,115,21,8,11,5
2025-11-08 22:00:00,50.8,70.3,115,22,8,11,5
2025-11-08 23:00:00,54.6,78.2,116,23,8,11,5
2025-11-09 00:00:00,56.0,83.8,117,0,9,11,6
2025-11-09 01:00:00,53.8,83.8,119,1,9,11,6
2025-11-09 02:00:00,49.1,78.2,120,2,9,11,6
2025-11-09 03:00:00,44.6,72.6,121,3,9,11,6
2025-11-09 04:00:00,42.3,71.9,121,4,9,11,6
2025-11-09 05:00:00,48.5,84.1,122,5,9,11,6
2025-11-09 06:00:00,53.4,89.6,123,6,9,11,6
2025-11-09 07:00:00,66.4,103.1,124,7,9,11,6
2025-11-09 08:00:00,82.9,112.9,126,8,9,11,6
2025-11-09 09:00:00,55.3,91.5,128,9,9,11,6
2025-11-09 10:00:00,41.6,82.2,129,10,9,11,6
2025-11-09 11:00:00,37.7,75.0,128,11,9,11,6
2025-11-09 12:00:00,35.6,68.5,128,12,9,11,6
2025-11-09 13:00:00,33.4,62.2,128,13,9,11,6
2025-11-09 14:00:00,31.8,58.4,128,14,9,11,6
2025-11-09 15:00:00,30.3,55.5,128,15,9,11,6
2025-11-09 16:00:00,28.4,52.5,128,16,9,11,6
2025-11-09 17:00:00,28.2,50.4,128,17,9,11,6
2025-11-09 18:00:00,30.9,48.9,127,18,9,11,6
2025-11-09 19:00:00,34.3,49.8,126,19,9,11,6
2025-11-09 20:00:00,35.7,50.4,124,20,9,11,6
2025-11-09 21:00:00,37.4,51.6,123,21,9,11,6
2025-11-09 22:00:00,41.2,57.0,122,22,9,11,6
2025-11-09 23:00:00,46.2,64.0,121,23,9,11,6
2025-11-10 00:00:00,48.7,67.8,120,0,10,11,0
2025-11-10 01:00:00,48.1,68.2,119,1,10,11,0
2025-11-10 02:00:00,44.6,64.3,119,2,10,11,0
2025-11-10 03:00:00,38.9,56.2,118,3,10,11,0
2025-11-10 04:00:00,32.8,47.3,118,4,10,11,0
2025-11-10 05:00:00,30.4,46.3,117,5,10,11,0
2025-11-10 06:00:00,33.9,51.1,115,6,10,11,0
2025-11-10 07:00:00,44.7,62.4,113,7,10,11,0
2025-11-10 08:00:00,57.3,70.8,111,8,10,11,0
2025-11-10 09:00:00,37.0,51.5,108,9,10,11,0
2025-11-10 10:00:00,27.1,43.9,106,10,10,11,0
2025-11-10 11:00:00,26.4,41.9,104,11,10,11,0
2025-11-10 12:00:00,25.6,38.9,103,12,10,11,0
2025-11-10 13:00:00,24.9,36.4,102,13,10,11,0
2025-11-10 14:00:00,24.7,35.9,101,14,10,11,0
2025-11-10 15:00:00,23.8,34.5,101,15,10,11,0
2025-11-10 16:00:00,22.5,32.8,100,16,10,11,0
2025-11-10 17:00:00,21.9,30.9,99,17,10,11,0
2025-11-10 18:00:00,26.0,33.1,99,18,10,11,0
2025-11-10 19:00:00,31.0,37.3,98,19,10,11,0
2025-11-10 20:00:00,34.7,41.0,98,20,10,11,0
2025-11-10 21:00:00,39.6,46.7,98,21,10,11,0
2025-11-10 22:00:00,45.4,53.8,98,22,10,11,0
2025-11-10 23:00:00,50.3,59.6,99,23,10,11,0
2025-11-11 00:00:00,52.2,62.2,99,0,11,11,1
2025-11-11 01:00:00,51.9,62.6,99,1,11,11,1
2025-11-11 02:00:00,50.9,61.9,100,2,11,11,1
2025-11-11 03:00:00,51.1,61.5,100,3,11,11,1
2025-11-11 04:00:00,50.6,60.8,101,4,11,11,1
2025-11-11 05:00:00,50.5,60.8,103,5,11,11,1
2025-11-11 06:00:00,56.3,64.5,105,6,11,11,1
2025-11-11 07:00:00,68.0,74.5,108,7,11,11,1
2025-11-11 08:00:00,82.7,86.6,110,8,11,11,1
2025-11-11 09:00:00,48.9,57.9,113,9,11,11,1
2025-11-11 10:00:00,29.3,41.8,114,10,11,11,1
2025-11-11 11:00:00,25.6,34.0,114,11,11,11,1
2025-11-11 12:00:00,26.4,33.4,114,12,11,11,1
2025-11-11 13:00:00,27.1,33.4,114,13,11,11,1
2025-11-11 14:00:00,27.5,33.4,115,14,11,11,1
2025-11-11 15:00:00,27.3,33.1,115,15,11,11,1
2025-11-11 16:00:00,26.5,32.0,115,16,11,11,1
2025-11-11 17:00:00,22.8,27.8,116,17,11,11,1
2025-11-11 18:00:00,26.8,31.0,116,18,11,11,1
2025-11-11 19:00:00,31.1,34.8,116,19,11,11,1
2025-11-11 20:00:00,32.8,36.6,116,20,11,11,1
2025-11-11 21:00:00,36.1,40.7,116,21,11,11,1
2025-11-11 22:00:00,40.9,46.4,115,22,11,11,1
2025-11-11 23:00:00,46.1,52.3,115,23,11,11,1
2025-11-12 00:00:00,48.7,55.4,114,0,12,11,2
2025-11-12 01:00:00,46.6,53.6,114,1,12,11,2
2025-11-12 02:00:00,42.0,48.8,113,2,12,11,2
2025-11-12 03:00:00,35.4,41.1,112,3,12,11,2
2025-11-12 04:00:00,29.6,35.0,111,4,12,11,2
2025-11-12 05:00:00,31.8,39.0,109,5,12,11,2
2025-11-12 06:00:00,33.5,39.8,107,6,12,11,2
2025-11-12 07:00:00,42.5,49.1,104,7,12,11,2
2025-11-12 08:00:00,49.2,55.1,102,8,12,11,2
2025-11-12 09:00:00,33.1,42.0,98,9,12,11,2
2025-11-12 10:00:00,22.7,32.9,97,10,12,11,2
2025-11-12 11:00:00,21.9,29.3,96,11,12,11,2
2025-11-12 12:00:00,23.3,29.5,96,12,12,11,2
2025-11-12 13:00:00,24.2,30.4,96,13,12,11,2
2025-11-12 14:00:00,25.1,31.9,96,14,12,11,2
2025-11-12 15:00:00,25.5,32.6,95,15,12,11,2
2025-11-12 16:00:00,25.0,32.2,95,16,12,11,2
2025-11-12 17:00:00,24.2,30.2,95,17,12,11,2
2025-11-12 18:00:00,26.7,32.1,104,18,12,11,2
2025-11-12 19:00:00,26.5,32.2,109,19,12,11,2
2025-11-12 20:00:00,26.3,32.1,98,20,12,11,2
2025-11-12 21:00:00,26.8,32.9,94,21,12,11,2
2025-11-12 22:00:00,28.0,34.5,93,22,12,11,2
2025-11-12 23:00:00,30.7,37.8,92,23,12,11,2
2025-11-13 00:00:00,33.2,41.3,91,0,13,11,3
2025-11-13 01:00:00,31.8,40.0,90,1,13,11,3
2025-11-13 02:00:00,27.6,36.0,88,2,13,11,3
2025-11-13 03:00:00,24.0,33.4,87,3,13,11,3
2025-11-13 04:00:00,21.7,32.2,86,4,13,11,3
2025-11-13 05:00:00,23.9,35.9,85,5,13,11,3
2025-11-13 06:00:00,26.1,39.1,85,6,13,11,3
2025-11-13 07:00:00,33.9,46.7,84,7,13,11,3
2025-11-13 08:00:00,38.4,50.2,83,8,13,11,3
2025-11-13 09:00:00,32.4,46.3,82,9,13,11,3
2025-11-13 10:00:00,22.9,42.7,82,10,13,11,3
2025-11-13 11:00:00,22.2,37.4,82,11,13,11,3
2025-11-13 12:00:00,24.0,36.4,82,12,13,11,3
2025-11-13 13:00:00,24.3,37.1,82,13,13,11,3
2025-11-13 14:00:00,24.8,37.8,82,14,13,11,3
2025-11-13 15:00:00,25.1,38.1,82,15,13,11,3
2025-11-13 16:00:00,25.6,38.0,82,16,13,11,3
2025-11-13 17:00:00,24.2,32.6,97,17,13,11,3
2025-11-13 18:00:00,30.9,37.6,119,18,13,11,3
2025-11-13 19:00:00,30.3,37.0,125,19,13,11,3
2025-11-13 20:00:00,27.9,34.8,116,20,13,11,3
2025-11-13 21:00:00,26.7,33.8,97,21,13,11,3
2025-11-13 22:00:00,27.6,34.8,83,22,13,11,3
2025-11-13 23:00:00,29.8,37.0,83,23,13,11,3
2025-11-14 00:00:00,31.7,38.4,83,0,14,11,4
2025-11-14 01:00:00,32.1,38.5,83,1,14,11,4
2025-11-14 02:00:00,31.8,38.1,83,2,14,11,4
2025-11-14 03:00:00,30.7,37.1,83,3,14,11,4
2025-11-14 04:00:00,29.3,35.6,84,4,14,11,4
2025-11-14 05:00:00,30.6,37.4,84,5,14,11,4
2025-11-14 06:00:00,31.4,37.4,85,6,14,11,4
2025-11-14 07:00:00,39.2,44.7,86,7,14,11,4
2025-11-14 08:00:00,50.5,55.3,86,8,14,11,4
2025-11-14 09:00:00,39.2,47.0,87,9,14,11,4
2025-11-14 10:00:00,25.3,37.4,88,10,14,11,4
2025-11-14 11:00:00,20.8,31.9,88,11,14,11,4
2025-11-14 12:00:00,18.3,27.5,88,12,14,11,4
2025-11-14 13:00:00,17.7,25.6,87,13,14,11,4
2025-11-14 14:00:00,18.1,25.6,87,14,14,11,4
2025-11-14 15:00:00,18.5,26.0,86,15,14,11,4
2025-11-14 16:00:00,18.7,26.4,85,16,14,11,4
2025-11-14 17:00:00,17.0,22.6,85,17,14,11,4
2025-11-14 18:00:00,27.0,31.9,101,18,14,11,4
2025-11-14 19:00:00,27.0,32.6,107,19,14,11,4
2025-11-14 20:00:00,25.1,31.7,98,20,14,11,4
2025-11-14 21:00:00,25.0,32.2,83,21,14,11,4
2025-11-14 22:00:00,27.1,34.6,83,22,14,11,4
2025-11-14 23:00:00,31.4,38.8,83,23,14,11,4
2025-11-15 00:00:00,34.9,40.7,83,0,15,11,5
2025-11-15 01:00:00,34.1,38.6,84,1,15,11,5
2025-11-15 02:00:00,31.5,35.4,84,2,15,11,5
2025-11-15 03:00:00,28.9,32.2,84,3,15,11,5
2025-11-15 04:00:00,26.4,29.3,84,4,15,11,5
2025-11-15 05:00:00,29.7,34.0,83,5,15,11,5
2025-11-15 06:00:00,30.0,34.0,83,6,15,11,5
2025-11-15 07:00:00,38.3,42.3,83,7,15,11,5
2025-11-15 08:00:00,51.1,54.5,83,8,15,11,5
2025-11-15 09:00:00,42.0,48.1,83,9,15,11,5
2025-11-15 10:00:00,25.0,37.5,83,10,15,11,5
2025-11-15 11:00:00,19.4,29.3,83,11,15,11,5
2025-11-15 12:00:00,18.1,25.3,83,12,15,11,5
2025-11-15 13:00:00,18.9,25.1,83,13,15,11,5
2025-11-15 14:00:00,20.4,26.4,83,14,15,11,5
2025-11-15 15:00:00,21.3,27.2,83,15,15,11,5
2025-11-15 16:00:00,21.4,27.2,84,16,15,11,5
2025-11-15 17:00:00,19.1,22.3,84,17,15,11,5
2025-11-15 18:00:00,31.1,33.3,102,18,15,11,5
2025-11-15 19:00:00,30.4,32.4,109,19,15,11,5
2025-11-15 20:00:00,29.9,31.8,100,20,15,11,5
2025-11-15 21:00:00,31.1,32.8,85,21,15,11,5
2025-11-15 22:00:00,34.9,36.7,86,22,15,11,5
2025-11-15 23:00:00,41.9,43.4,86,23,15,11,5
2025-11-16 00:00:00,42.8,44.0,87,0,16,11,6
2025-11-16 01:00:00,36.7,37.6,88,1,16,11,6
2025-11-16 02:00:00,31.5,32.4,88,2,16,11,6
2025-11-16 03:00:00,27.8,28.6,88,3,16,11,6
2025-11-16 04:00:00,24.7,25.5,88,4,16,11,6
2025-11-16 05:00:00,24.9,25.5,88,5,16,11,6
2025-11-16 06:00:00,23.9,24.4,88,6,16,11,6
2025-11-16 07:00:00,28.9,29.5,87,7,16,11,6
2025-11-16 08:00:00,34.3,34.8,86,8,16,11,6
2025-11-16 09:00:00,35.9,36.3,85,9,16,11,6
2025-11-16 10:00:00,25.2,26.1,84,10,16,11,6
2025-11-16 11:00:00,18.1,18.9,84,11,16,11,6
2025-11-16 12:00:00,15.8,16.5,84,12,16,11,6
2025-11-16 13:00:00,16.8,17.4,84,13,16,11,6
2025-11-16 14:00:00,17.7,18.3,84,14,16,11,6
2025-11-16 15:00:00,18.2,18.9,84,15,16,11,6
2025-11-16 16:00:00,18.4,19.0,83,16,16,11,6
2025-11-16 17:00:00,15.5,15.8,102,17,16,11,6
2025-11-16 18:00:00,32.9,33.2,121,18,16,11,6
2025-11-16 19:00:00,44.4,44.6,122,19,16,11,6
2025-11-16 20:00:00,48.3,48.4,106,20,16,11,6
2025-11-16 21:00:00,51.6,51.7,86,21,16,11,6
2025-11-16 22:00:00,53.9,54.1,88,22,16,11,6
2025-11-16 23:00:00,54.1,54.4,89,23,16,11,6
2025-11-17 00:00:00,50.8,51.1,90,0,17,11,0
2025-11-17 01:00:00,45.2,45.4,91,1,17,11,0
2025-11-17 02:00:00,40.2,40.5,92,2,17,11,0
2025-11-17 03:00:00,35.5,35.9,93,3,17,11,0
2025-11-17 04:00:00,30.3,30.5,93,4,17,11,0
2025-11-17 05:00:00,29.7,30.0,94,5,17,11,0
2025-11-17 06:00:00,27.4,27.6,94,6,17,11,0
2025-11-17 07:00:00,32.9,33.3,94,7,17,11,0
2025-11-17 08:00:00,42.4,42.6,95,8,17,11,0
2025-11-17 09:00:00,40.0,40.4,95,9,17,11,0
2025-11-17 10:00:00,28.8,29.4,96,10,17,11,0
2025-11-17 11:00:00,19.0,19.5,96,11,17,11,0
2025-11-17 12:00:00,18.6,19.0,96,12,17,11,0
2025-11-17 13:00:00,20.5,20.8,97,13,17,11,0
2025-11-17 14:00:00,22.5,22.9,97,14,17,11,0
2025-11-17 15:00:00,24.6,25.1,97,15,17,11,0
2025-11-17 16:00:00,26.3,26.7,98,16,17,11,0
2025-11-17 17:00:00,27.0,27.4,119,17,17,11,0
2025-11-17 18:00:00,44.9,45.4,147,18,17,11,0
2025-11-17 19:00:00,44.9,45.5,156,19,17,11,0
2025-11-17 20:00:00,42.6,43.4,148,20,17,11,0
2025-11-17 21:00:00,41.1,42.3,125,21,17,11,0
2025-11-17 22:00:00,41.3,42.7,99,22,17,11,0
2025-11-17 23:00:00,43.5,45.3,98,23,17,11,0
2025-11-18 00:00:00,45.5,47.6,97,0,18,11,1
2025-11-18 01:00:00,46.3,48.7,97,1,18,11,1
2025-11-18 02:00:00,47.3,49.7,97,2,18,11,1
2025-11-18 03:00:00,47.5,49.7,97,3,18,11,1
2025-11-18 04:00:00,44.5,46.4,98,4,18,11,1
2025-11-18 05:00:00,48.1,50.3,100,5,18,11,1
2025-11-18 06:00:00,47.3,49.2,102,6,18,11,1
2025-11-18 07:00:00,52.7,54.5,104,7,18,11,1
2025-11-18 08:00:00,59.3,60.8,106,8,18,11,1
2025-11-18 09:00:00,46.1,48.4,108,9,18,11,1
2025-11-18 10:00:00,32.0,36.1,108,10,18,11,1
2025-11-18 11:00:00,29.5,32.4,108,11,18,11,1
2025-11-18 12:00:00,28.9,31.0,110,12,18,11,1
2025-11-18 13:00:00,29.4,31.2,111,13,18,11,1
2025-11-18 14:00:00,30.4,32.2,112,14,18,11,1
2025-11-18 15:00:00,31.3,33.2,112,15,18,11,1
2025-11-18 16:00:00,31.9,33.9,113,16,18,11,1
2025-11-18 17:00:00,31.7,33.4,118,17,18,11,1
2025-11-18 18:00:00,45.5,47.3,146,18,18,11,1
2025-11-18 19:00:00,45.4,47.4,154,19,18,11,1
2025-11-18 20:00:00,44.6,46.9,145,20,18,11,1
2025-11-18 21:00:00,45.5,48.1,120,21,18,11,1
2025-11-18 22:00:00,46.9,49.5,115,22,18,11,1
2025-11-18 23:00:00,48.3,51.0,116,23,18,11,1
2025-11-19 00:00:00,48.3,51.0,116,0,19,11,2
2025-11-19 01:00:00,47.3,50.1,116,1,19,11,2
2025-11-19 02:00:00,46.1,49.1,116,2,19,11,2
2025-11-19 03:00:00,44.2,47.4,116,3,19,11,2
2025-11-19 04:00:00,41.4,44.7,116,4,19,11,2
2025-11-19 05:00:00,44.4,48.1,116,5,19,11,2
2025-11-19 06:00:00,44.1,47.7,115,6,19,11,2
2025-11-19 07:00:00,50.9,54.7,115,7,19,11,2
2025-11-19 08:00:00,59.6,62.9,115,8,19,11,2
2025-11-19 09:00:00,45.5,49.0,115,9,19,11,2
2025-11-19 10:00:00,35.0,39.5,115,10,19,11,2
2025-11-19 11:00:00,32.1,35.9,115,11,19,11,2
2025-11-19 12:00:00,33.2,36.1,115,12,19,11,2
2025-11-19 13:00:00,35.0,37.6,116,13,19,11,2
2025-11-19 14:00:00,36.7,39.0,116,14,19,11,2
2025-11-19 15:00:00,37.6,39.9,117,15,19,11,2
2025-11-19 16:00:00,37.5,39.7,118,16,19,11,2
2025-11-19 17:00:00,34.1,35.9,118,17,19,11,2
2025-11-19 18:00:00,41.7,43.0,129,18,19,11,2
2025-11-19 19:00:00,42.8,44.1,137,19,19,11,2
2025-11-19 20:00:00,41.2,42.5,128,20,19,11,2
2025-11-19 21:00:00,39.7,41.0,117,21,19,11,2
2025-11-19 22:00:00,38.8,40.0,117,22,19,11,2
2025-11-19 23:00:00,38.1,39.2,116,23,19,11,2
2025-11-20 00:00:00,35.6,36.8,115,0,20,11,3
2025-11-20 01:00:00,32.1,33.4,114,1,20,11,3
2025-11-20 02:00:00,29.5,30.9,112,2,20,11,3
2025-11-20 03:00:00,27.9,29.3,110,3,20,11,3
2025-11-20 04:00:00,27.2,28.6,109,4,20,11,3
2025-11-20 05:00:00,33.5,35.0,107,5,20,11,3
2025-11-20 06:00:00,38.8,40.0,106,6,20,11,3
2025-11-20 07:00:00,50.3,51.6,105,7,20,11,3
2025-11-20 08:00:00,60.3,61.2,105,8,20,11,3
2025-11-20 09:00:00,46.4,47.7,105,9,20,11,3
2025-11-20 10:00:00,32.4,34.2,106,10,20,11,3
2025-11-20 11:00:00,29.0,30.6,105,11,20,11,3
2025-11-20 12:00:00,30.2,31.7,105,12,20,11,3
2025-11-20 13:00:00,33.1,34.6,105,13,20,11,3
2025-11-20 14:00:00,35.0,36.4,104,14,20,11,3
2025-11-20 15:00:00,36.3,37.7,104,15,20,11,3
2025-11-20 16:00:00,36.7,38.1,104,16,20,11,3
2025-11-20 17:00:00,31.7,32.2,106,17,20,11,3
2025-11-20 18:00:00,36.1,36.7,134,18,20,11,3
2025-11-20 19:00:00,36.8,37.5,146,19,20,11,3
2025-11-20 20:00:00,34.2,34.8,140,20,20,11,3
2025-11-20 21:00:00,33.1,33.6,119,21,20,11,3
2025-11-20 22:00:00,33.3,34.0,101,22,20,11,3
2025-11-20 23:00:00,34.1,34.8,101,23,20,11,3
2025-11-21 00:00:00,33.4,34.0,100,0,21,11,4
2025-11-21 01:00:00,31.1,31.8,100,1,21,11,4
2025-11-21 02:00:00,29.7,30.5,100,2,21,11,4
2025-11-21 03:00:00,30.4,31.1,100,3,21,11,4
2025-11-21 04:00:00,33.1,33.6,100,4,21,11,4
2025-11-21 05:00:00,38.0,38.4,101,5,21,11,4
2025-11-21 06:00:00,38.5,38.9,101,6,21,11,4
2025-11-21 07:00:00,46.8,47.1,101,7,21,11,4
2025-11-21 08:00:00,58.6,58.8,101,8,21,11,4
2025-11-21 09:00:00,40.3,40.6,101,9,21,11,4
2025-11-21 10:00:00,24.2,24.7,100,10,21,11,4
2025-11-21 11:00:00,24.4,24.8,99,11,21,11,4
2025-11-21 12:00:00,26.1,26.7,99,12,21,11,4
2025-11-21 13:00:00,27.9,28.6,98,13,21,11,4
2025-11-21 14:00:00,29.5,30.5,98,14,21,11,4
2025-11-21 15:00:00,31.1,32.1,98,15,21,11,4
2025-11-21 16:00:00,32.1,33.2,97,16,21,11,4
2025-11-21 17:00:00,48.9,50.9,102,17,21,11,4
2025-11-21 18:00:00,56.9,58.4,131,18,21,11,4
2025-11-21 19:00:00,56.8,58.2,144,19,21,11,4
2025-11-21 20:00:00,54.1,55.6,137,20,21,11,4
2025-11-21 21:00:00,53.8,55.4,115,21,21,11,4
2025-11-21 22:00:00,56.7,58.3,106,22,21,11,4
2025-11-21 23:00:00,59.8,61.5,109,23,21,11,4
2025-11-22 00:00:00,59.3,60.8,111,0,22,11,5
2025-11-22 01:00:00,56.1,58.0,114,1,22,11,5
2025-11-22 02:00:00,50.9,52.7,117,2,22,11,5
2025-11-22 03:00:00,46.3,48.2,119,3,22,11,5
2025-11-22 04:00:00,42.6,44.6,121,4,22,11,5
2025-11-22 05:00:00,41.2,43.0,122,5,22,11,5
2025-11-22 06:00:00,40.5,42.1,122,6,22,11,5
2025-11-22 07:00:00,45.3,46.8,122,7,22,11,5
2025-11-22 08:00:00,51.3,52.6,122,8,22,11,5
2025-11-22 09:00:00,52.9,54.1,121,9,22,11,5
2025-11-22 10:00:00,50.8,52.6,123,10,22,11,5
2025-11-22 11:00:00,52.4,56.5,125,11,22,11,5
2025-11-22 12:00:00,49.2,54.2,128,12,22,11,5
2025-11-22 13:00:00,47.0,52.2,131,13,22,11,5
2025-11-22 14:00:00,47.3,52.5,133,14,22,11,5
2025-11-22 15:00:00,48.3,53.7,135,15,22,11,5
2025-11-22 16:00:00,49.4,54.5,136,16,22,11,5
2025-11-22 17:00:00,64.3,69.8,138,17,22,11,5
2025-11-22 18:00:00,73.1,78.0,145,18,22,11,5
2025-11-22 19:00:00,72.4,77.5,153,19,22,11,5
2025-11-22 20:00:00,69.6,75.7,145,20,22,11,5
2025-11-22 21:00:00,68.0,75.0,145,21,22,11,5
2025-11-22 22:00:00,69.8,78.0,146,22,22,11,5
2025-11-22 23:00:00,78.2,86.8,147,23,22,11,5
2025-11-23 00:00:00,81.5,87.5,149,0,23,11,6
2025-11-23 01:00:00,75.2,79.6,150,1,23,11,6
2025-11-23 02:00:00,70.3,73.6,151,2,23,11,6
2025-11-23 03:00:00,66.1,69.4,151,3,23,11,6
2025-11-23 04:00:00,62.6,65.9,152,4,23,11,6
2025-11-23 05:00:00,72.2,75.4,152,5,23,11,6
2025-11-23 06:00:00,68.2,72.4,153,6,23,11,6
2025-11-23 07:00:00,72.4,76.6,153,7,23,11,6
2025-11-23 08:00:00,79.4,83.4,154,8,23,11,6
2025-11-23 09:00:00,70.8,76.4,155,9,23,11,6
2025-11-23 10:00:00,56.5,68.2,155,10,23,11,6
2025-11-23 11:00:00,51.0,65.0,155,11,23,11,6
2025-11-23 12:00:00,50.2,62.4,155,12,23,11,6
2025-11-23 13:00:00,48.8,62.2,155,13,23,11,6
2025-11-23 14:00:00,47.3,63.1,155,14,23,11,6
2025-11-23 15:00:00,46.4,63.1,155,15,23,11,6
2025-11-23 16:00:00,46.7,61.7,155,16,23,11,6
2025-11-23 17:00:00,50.8,58.9,155,17,23,11,6
2025-11-23 18:00:00,68.9,74.5,155,18,23,11,6
2025-11-23 19:00:00,74.0,78.5,155,19,23,11,6
2025-11-23 20:00:00,76.4,80.3,155,20,23,11,6
2025-11-23 21:00:00,79.9,83.8,155,21,23,11,6
2025-11-23 22:00:00,84.3,88.0,155,22,23,11,6
2025-11-23 23:00:00,78.9,81.5,155,23,23,11,6
2025-11-24 00:00:00,69.6,71.9,155,0,24,11,0
2025-11-24 01:00:00,61.0,63.3,155,1,24,11,0
2025-11-24 02:00:00,54.4,56.6,155,2,24,11,0
2025-11-24 03:00:00,49.1,51.1,154,3,24,11,0
2025-11-24 04:00:00,44.7,46.7,154,4,24,11,0
2025-11-24 05:00:00,47.3,49.5,154,5,24,11,0
2025-11-24 06:00:00,45.2,47.1,153,6,24,11,0
2025-11-24 07:00:00,49.5,51.5,153,7,24,11,0
2025-11-24 08:00:00,56.0,58.0,152,8,24,11,0
2025-11-24 09:00:00,55.5,57.6,152,9,24,11,0
2025-11-24 10:00:00,49.8,53.3,151,10,24,11,0
2025-11-24 11:00:00,37.7,42.7,151,11,24,11,0
2025-11-24 12:00:00,31.3,36.8,151,12,24,11,0
2025-11-24 13:00:00,28.9,34.1,150,13,24,11,0
2025-11-24 14:00:00,27.1,31.7,150,14,24,11,0
2025-11-24 15:00:00,25.7,29.8,148,15,24,11,0
2025-11-24 16:00:00,25.0,28.6,146,16,24,11,0
2025-11-24 17:00:00,31.1,34.2,144,17,24,11,0
2025-11-24 18:00:00,55.8,58.7,142,18,24,11,0
2025-11-24 19:00:00,73.1,76.4,140,19,24,11,0
2025-11-24 20:00:00,79.6,82.4,140,20,24,11,0
2025-11-24 21:00:00,71.2,72.9,140,21,24,11,0
2025-11-24 22:00:00,58.1,58.8,140,22,24,11,0
2025-11-24 23:00:00,47.4,48.0,137,23,24,11,0
2025-11-25 00:00:00,41.8,42.6,134,0,25,11,1
2025-11-25 01:00:00,39.1,40.4,131,1,25,11,1
2025-11-25 02:00:00,38.2,39.8,128,2,25,11,1
2025-11-25 03:00:00,37.7,39.8,127,3,25,11,1
2025-11-25 04:00:00,37.3,39.6,125,4,25,11,1
2025-11-25 05:00:00,37.0,39.5,125,5,25,11,1
2025-11-25 06:00:00,36.9,39.2,124,6,25,11,1
2025-11-25 07:00:00,39.1,41.4,123,7,25,11,1
2025-11-25 08:00:00,42.5,44.7,122,8,25,11,1
2025-11-25 09:00:00,43.3,45.3,120,9,25,11,1
2025-11-25 10:00:00,41.7,44.1,119,10,25,11,1
2025-11-25 11:00:00,42.8,45.3,118,11,25,11,1
2025-11-25 12:00:00,36.3,38.4,119,12,25,11,1
2025-11-25 13:00:00,32.8,34.7,119,13,25,11,1
2025-11-25 14:00:00,33.4,35.3,120,14,25,11,1
2025-11-25 15:00:00,33.8,35.6,120,15,25,11,1
2025-11-25 16:00:00,34.5,36.3,121,16,25,11,1
2025-11-25 17:00:00,29.5,30.2,122,17,25,11,1
2025-11-25 18:00:00,40.5,40.9,122,18,25,11,1
2025-11-25 19:00:00,43.4,43.8,120,19,25,11,1
2025-11-25 20:00:00,41.9,42.4,117,20,25,11,1
2025-11-25 21:00:00,41.4,42.0,113,21,25,11,1
2025-11-25 22:00:00,42.4,43.2,110,22,25,11,1
2025-11-25 23:00:00,43.7,44.6,109,23,25,11,1
2025-11-26 00:00:00,44.0,45.1,108,0,26,11,2
2025-11-26 01:00:00,43.9,45.1,108,1,26,11,2
2025-11-26 02:00:00,43.9,45.2,109,2,26,11,2
2025-11-26 03:00:00,44.1,45.4,110,3,26,11,2
2025-11-26 04:00:00,44.5,45.9,110,4,26,11,2
